id,geo_code,macro_region,region,province,municipality,municipal_district,section,neighborhood,sub_neighborhood,name
19157,03093001030302300,03,09,30,01,03,03,023,00,"Batey Constancia"
19158,03093001030302400,03,09,30,01,03,03,024,00,"Batey Amistades"
19159,03093001030302500,03,09,30,01,03,03,025,00,"Batey Barrancón"
19160,03093001030302600,03,09,30,01,03,03,026,00,"Batey Botecito"
19161,03093001030302700,03,09,30,01,03,03,027,00,"Monte Firme"
19164,03093001040100100,03,09,30,01,04,01,001,00,"Los Hatillos"
19171,03093001040100200,03,09,30,01,04,01,002,00,"Trepada Alta"
19174,03093001040100300,03,09,30,01,04,01,003,00,"La Bomba"
19177,03093001040200100,03,09,30,01,04,02,001,00,"Paso Cibao"
19178,03093001040200200,03,09,30,01,04,02,002,00,"San Valerio"
19179,03093001040200300,03,09,30,01,04,02,003,00,"Rodeo Polvo"
19180,03093001040200400,03,09,30,01,04,02,004,00,"Las Guáranas (Kilómetro 4)"
19181,03093001040200500,03,09,30,01,04,02,005,00,"Los Hatillos"
19182,03093001040200600,03,09,30,01,04,02,006,00,Fio-Fio
